User-ID,User-City,User-State,User-Country,User-Age,User-Age-Bin,User-City_Encoded,User-State_Encoded,User-Country_Encoded,User-Age-Encoded
93466,seattle,washington,usa,-1,others,7494,32,6,0
93467,front royal,others,usa,39,20~40,2899,23,6,40
93476,johannesburg,others,others,-1,others,3990,23,3,0
93482,ottawa,ontario,canada,-1,others,6226,22,1,0
93483,hamden,others,usa,32,20~40,3394,23,6,33
93485,bethune,others,usa,-1,others,736,23,6,0
93488,cambridge,england,united kingdom,-1,others,1231,7,5,0
93510,manchester,england,united kingdom,45,40~60,4924,7,5,46
93511,arlington,others,usa,28,20~40,322,23,6,29
93513,innisfail,alberta,canada,-1,others,3885,0,1,0
93514,milton keynes,others,united kingdom,-1,others,5260,23,5,0
93518,round rock,texas,usa,-1,others,7132,28,6,0
93537,nussloch,baden-wuerttemberg,germany,34,20~40,6018,1,2,35
93548,ledyard,others,usa,-1,others,4531,23,6,0
93555,winchester,others,usa,-1,others,9240,23,6,0
93562,rhinelander,others,usa,60,40~60,6946,23,6,61
93563,albany,others,usa,-1,others,119,23,6,0
93565,tustin,california,usa,72,60~80,8547,5,6,73
93573,weston,florida,usa,60,40~60,9099,8,6,61
93574,boise,others,usa,60,40~60,877,23,6,61
93578,ameliasburgh,ontario,canada,61,60~80,229,22,1,62
93584,grand rapids,others,usa,-1,others,3197,23,6,0
93591,woodbridge,others,usa,-1,others,9316,23,6,0
93593,pewaukee,others,usa,-1,others,6444,23,6,0
93594,chula vista,california,usa,-1,others,1598,5,6,0
93595,lisbon,others,usa,60,40~60,4664,23,6,61
93603,berkley,others,usa,-1,others,708,23,6,0
93606,lacey,washington,usa,60,40~60,4328,32,6,61
93615,washington,others,usa,-1,others,8894,23,6,0
93621,edmonds,washington,usa,50,40~60,2404,32,6,51
93629,baton rouge,others,usa,54,40~60,561,23,6,55
93630,fredericksburg,others,usa,-1,others,2864,23,6,0
93631,halifax,nova scotia,canada,26,20~40,3381,21,1,27
93636,toronto,ontario,canada,-1,others,8444,22,1,0
93639,portland,others,usa,64,60~80,6666,23,6,65
93643,bergheim,texas,usa,-1,others,701,28,6,0
93651,zephyrhills,florida,usa,-1,others,9440,8,6,0
93654,phoenix,others,usa,53,40~60,6467,23,6,54
93655,chardon,others,usa,56,40~60,1487,23,6,57
93657,pleasanton,california,usa,-1,others,6554,5,6,0
93658,cleveland,others,usa,62,60~80,1660,23,6,63
93666,comox,british columbia,canada,59,40~60,1789,4,1,60
93667,silverton,others,usa,68,60~80,7664,23,6,69
93669,calabasas,california,usa,-1,others,1202,5,6,0
93672,north haven,others,usa,-1,others,5913,23,6,0
93673,beech mountain,others,usa,51,40~60,613,23,6,52
93674,conyers,others,usa,56,40~60,1808,23,6,57
93675,gerlaw,others,usa,66,60~80,3042,23,6,67
93677,jackson,others,usa,61,60~80,3937,23,6,62
93679,fremont,california,usa,-1,others,2879,5,6,0
93688,minnetonka,others,usa,61,60~80,5274,23,6,62
93691,lancaster,others,usa,43,40~60,4415,23,6,44
93698,halfmoon bay,british columbia,canada,70,60~80,3377,4,1,71
93699,winnipeg,others,canada,-1,others,9260,23,1,0
93700,murphysboro,others,usa,-1,others,5569,23,6,0
93701,murphyusboro,others,usa,-1,others,5570,23,6,0
93704,rochester,new york,usa,66,60~80,7032,18,6,67
93705,orlando,florida,usa,-1,others,6188,8,6,0
93711,howell,others,usa,68,60~80,3771,23,6,69
93712,wausau,others,usa,-1,others,8934,23,6,0
93713,kingston,ontario,canada,-1,others,4192,22,1,0
93718,houston,texas,usa,-1,others,3767,28,6,0
93725,bend,others,usa,56,40~60,676,23,6,57
93726,portland,others,usa,43,40~60,6666,23,6,44
93732,san diego,california,usa,56,40~60,7287,5,6,57
93735,owensboro,others,usa,60,40~60,6246,23,6,61
93738,cortez,others,usa,57,40~60,1860,23,6,58
93740,dunstable,england,united kingdom,-1,others,2281,7,5,0
93755,sevilla,others,spain,21,20~40,7553,23,4,22
93767,seneca,others,usa,-1,others,7538,23,6,0
93769,rochester,others,usa,74,60~80,7032,23,6,75
93770,calgary,alberta,canada,-1,others,1214,0,1,0
93771,montrose,others,usa,56,40~60,5382,23,6,57
93772,portland,others,usa,-1,others,6666,23,6,0
93773,scranton,others,usa,65,60~80,7483,23,6,66
93783,pleasanton,california,usa,-1,others,6554,5,6,0
93790,charleston,others,usa,-1,others,1494,23,6,0
93796,cave junction,others,usa,65,60~80,1403,23,6,66
93800,mount vernon,washington,usa,52,40~60,5477,32,6,53
93802,gaithersburg,others,usa,54,40~60,2956,23,6,55
93812,ballwin,others,usa,-1,others,488,23,6,0
93819,iowa city,others,usa,63,60~80,3899,23,6,64
93830,picton,ontario,canada,-1,others,6476,22,1,0
93832,amityville,new york,usa,67,60~80,243,18,6,68
93836,la jolla,california,usa,-1,others,4306,5,6,0
93837,lombard,others,usa,69,60~80,4726,23,6,70
93844,altoona,others,usa,51,40~60,211,23,6,52
93848,columbus,others,usa,-1,others,1778,23,6,0
93852,jerseyville,others,usa,-1,others,3980,23,6,0
93853,palestine,texas,usa,-1,others,6290,28,6,0
93855,hartford,others,usa,53,40~60,3458,23,6,54
93856,beaver,others,usa,-1,others,601,23,6,0
93857,wellesley,others,usa,-1,others,8972,23,6,0
93861,butler,others,usa,-1,others,1169,23,6,0
93867,vitoria,others,spain,31,20~40,8773,23,4,32
93868,scottsdale,others,usa,54,40~60,7481,23,6,55
93871,seattle,washington,usa,-1,others,7494,32,6,0
93872,new york,new york,usa,21,20~40,5787,18,6,22
93909,eastsound,washington,usa,57,40~60,2373,32,6,58
93910,san jose,california,usa,-1,others,7304,5,6,0
93914,fairbanks,others,usa,-1,others,2625,23,6,0
93929,thousand oaks,california,usa,-1,others,8379,5,6,0
93930,encinitas,california,usa,-1,others,2516,5,6,0
93934,dundonald,scotland,united kingdom,61,60~80,2270,26,5,62
93936,irving,texas,usa,50,40~60,3913,28,6,51
93938,stanardsville,others,usa,60,40~60,8015,23,6,61
93941,san marcos,california,usa,75,60~80,7312,5,6,76
93951,sydney,new south wales,australia,51,40~60,8224,17,0,52
93952,keizer,others,usa,-1,others,4095,23,6,0
93957,san diego,california,usa,67,60~80,7287,5,6,68
93958,lexington,others,usa,58,40~60,4602,23,6,59
93968,kanata,ontario,canada,-1,others,4045,22,1,0
93985,jupiter,florida,usa,65,60~80,4018,8,6,66
93988,mount pleasant,others,usa,23,20~40,5473,23,6,24
93994,hemet,california,usa,-1,others,3553,5,6,0
93997,youngstown,new york,usa,-1,others,9408,18,6,0
93998,port angeles,washington,usa,71,60~80,6615,32,6,72
94002,carmichael,california,usa,-1,others,1328,5,6,0
94004,milwaukee,others,usa,57,40~60,5262,23,6,58
94009,peoria,others,usa,62,60~80,6418,23,6,63
94018,mobile,others,usa,59,40~60,5307,23,6,60
94022,drayton valley,alberta,canada,-1,others,2232,0,1,0
94023,dartford,others,united kingdom,56,40~60,2019,23,5,57
94025,van wert,others,usa,-1,others,8671,23,6,0
94027,morris plains,others,usa,63,60~80,5428,23,6,64
94029,williamsburg,others,usa,65,60~80,9205,23,6,66
94036,stanwood,washington,usa,64,60~80,8024,32,6,65
94041,kitchener,ontario,canada,-1,others,4216,22,1,0
94048,winter haven,florida,usa,-1,others,9270,8,6,0
94055,dumont,others,usa,8,0~20,2262,23,6,9
94056,dumont,others,usa,8,0~20,2262,23,6,9
94066,marietta,others,usa,35,20~40,4987,23,6,36
94071,toronto,ontario,canada,37,20~40,8444,22,1,38
94084,naples,new york,usa,35,20~40,5657,18,6,36
94085,waterloo,ontario,canada,24,20~40,8910,22,1,25
94087,north east,others,usa,-1,others,5909,23,6,0
94091,danville,others,usa,-1,others,2009,23,6,0
94092,schwenksville,others,usa,20,0~20,7461,23,6,21
94094,mpls,others,usa,-1,others,5497,23,6,0
94095,arlington,texas,usa,50,40~60,322,28,6,51
94100,rolla,others,usa,-1,others,7069,23,6,0
94104,minot,others,usa,31,20~40,5278,23,6,32
94106,richmond,california,usa,-1,others,6958,5,6,0
94110,munich,bayern,germany,29,20~40,5557,3,2,30
94120,lazo,others,canada,60,40~60,4509,23,1,61
94123,butler,others,usa,43,40~60,1169,23,6,44
94124,eugene,others,usa,-1,others,2590,23,6,0
94125,london,others,united kingdom,60,40~60,4732,23,5,61
94132,marathon,florida,usa,-1,others,4973,8,6,0
94139,san marcos,california,usa,-1,others,7312,5,6,0
94151,albuquerque,others,usa,25,20~40,135,23,6,26
94153,glen rose,texas,usa,51,40~60,3096,28,6,52
94156,edmonton,alberta,canada,54,40~60,2405,0,1,55
94171,knoxville,others,usa,-1,others,4239,23,6,0
94173,chatham,ontario,canada,42,40~60,1508,22,1,43
94174,spartanburg,others,usa,24,20~40,7849,23,6,25
94181,san francisco,california,usa,39,20~40,7294,5,6,40
94183,des moines,others,usa,40,20~40,2124,23,6,41
94190,mt.pleasant,others,usa,-1,others,5529,23,6,0
94194,guildford,england,united kingdom,31,20~40,3327,7,5,32
94196,cleveland,others,usa,-1,others,1660,23,6,0
94207,lake grove,new york,usa,29,20~40,4377,18,6,30
94208,madison,others,usa,-1,others,4870,23,6,0
94209,victoria,british columbia,canada,25,20~40,8735,4,1,26
94212,kincardine,ontario,canada,49,40~60,4177,22,1,50
94213,esko,others,usa,80,60~80,2559,23,6,81
94214,mexico,others,usa,56,40~60,5192,23,6,57
94226,mahwah,others,usa,-1,others,4887,23,6,0
94237,tampa,florida,usa,-1,others,8262,8,6,0
94241,málaga,others,spain,30,20~40,5594,23,4,31
94242,madrid,madrid,spain,28,20~40,4874,15,4,29
94249,grand rapids,others,usa,51,40~60,3197,23,6,52
94261,santa cruz,california,usa,28,20~40,7363,5,6,29
94263,union grove,others,usa,21,20~40,8586,23,6,22
94264,portales,others,usa,69,60~80,6658,23,6,70
94267,dartmouth,others,usa,57,40~60,2020,23,6,58
94273,st. catharines,ontario,canada,36,20~40,7940,22,1,37
94277,tallahassee,florida,usa,41,40~60,8255,8,6,42
94282,richmond,others,usa,-1,others,6958,23,6,0
94289,las vegas,others,usa,51,40~60,4474,23,6,52
94290,cáceres,others,spain,22,20~40,1976,23,4,23
94292,cincinnati,others,usa,37,20~40,1607,23,6,38
94293,arlington,others,usa,28,20~40,322,23,6,29
94294,urbandale,others,usa,74,60~80,8617,23,6,75
94295,glendale,others,usa,54,40~60,3100,23,6,55
94303,bourbonnais,others,usa,-1,others,928,23,6,0
94307,atlanta,others,usa,-1,others,380,23,6,0
94311,sebastopol,california,usa,-1,others,7498,5,6,0
94314,great river,new york,usa,46,40~60,3240,18,6,47
94315,london,england,united kingdom,39,20~40,4732,7,5,40
94323,amsterdam,n/a,others,34,20~40,246,16,3,35
94333,calgary,alberta,canada,28,20~40,1214,0,1,29
94334,adelphi,others,usa,43,40~60,76,23,6,44
94347,oakland,others,usa,44,40~60,6045,23,6,45
94362,northridge,california,usa,39,20~40,5984,5,6,40
94366,nürnberg,others,germany,-1,others,6026,23,2,0
94376,carrollton,others,usa,16,0~20,1345,23,6,17
94378,san jose,california,usa,42,40~60,7304,5,6,43
94380,normal,others,usa,50,40~60,5879,23,6,51
94383,leeds,england,united kingdom,19,0~20,4535,7,5,20
94385,peoria,others,usa,55,40~60,6418,23,6,56
94388,seattle,washington,usa,35,20~40,7494,32,6,36
94391,olympia,washington,usa,33,20~40,6139,32,6,34
94396,shoreline,washington,usa,62,60~80,7627,32,6,63
94408,columbia,others,usa,-1,others,1771,23,6,0
94418,albuquerque,others,usa,35,20~40,135,23,6,36
94420,ascoli piceno,others,others,-1,others,341,23,3,0
94437,marblehead,others,usa,-1,others,4977,23,6,0
94442,richland,others,usa,62,60~80,6955,23,6,63
94445,manassas,others,usa,46,40~60,4922,23,6,47
94448,ottawa,ontario,canada,77,60~80,6226,22,1,78
94455,acton,others,usa,-1,others,66,23,6,0
94466,pecatonica,others,usa,43,40~60,6386,23,6,44
94470,huntington beach,california,usa,-1,others,3803,5,6,0
94474,kalispell,others,usa,35,20~40,4037,23,6,36
94485,natchitoches,others,usa,21,20~40,5677,23,6,22
94491,seattle,washington,usa,60,40~60,7494,32,6,61
94495,gettysburg,others,usa,-1,others,3049,23,6,0
94513,oakland,california,usa,18,0~20,6045,5,6,19
94518,hazel park,others,usa,34,20~40,3510,23,6,35
94519,van wert,others,others,-1,others,8671,23,3,0
94520,las crucesn,others,usa,29,20~40,4467,23,6,30
94522,niantic,others,usa,34,20~40,5830,23,6,35
94525,niederkassel,others,germany,-1,others,5840,23,2,0
94526,gunnison,others,usa,-1,others,3337,23,6,0
94529,o fallon,others,usa,31,20~40,6027,23,6,32
94531,woy woy,new south wales,australia,17,0~20,9350,17,0,18
94535,st. charles,others,usa,-1,others,7941,23,6,0
94536,royal oak,others,usa,36,20~40,7141,23,6,37
94542,oregon city,others,usa,30,20~40,6179,23,6,31
94543,perkasie,others,usa,70,60~80,6424,23,6,71
94547,clifton hill,victoria,australia,23,20~40,1669,30,0,24
94549,gretna,others,usa,56,40~60,3276,23,6,57
94563,chelsea,others,usa,39,20~40,1520,23,6,40
94565,dortmund,nordrhein-westfalen,germany,-1,others,2208,20,2,0
94569,oak harbor,washington,usa,-1,others,6035,32,6,0
94583,calgary,others,canada,-1,others,1214,23,1,0
94589,rocky river,others,usa,24,20~40,7061,23,6,25
94606,charlotte,others,usa,-1,others,1496,23,6,0
94615,carbondale,others,usa,23,20~40,1305,23,6,24
94618,upplands väsby,n/a,others,-1,others,8611,16,3,0
94624,toronto,ontario,canada,34,20~40,8444,22,1,35
94627,covina,california,usa,40,20~40,1890,5,6,41
94630,allegan,others,usa,-1,others,171,23,6,0
94639,ball ground,others,usa,18,0~20,485,23,6,19
94640,brooklyn,new york,usa,31,20~40,1060,18,6,32
94651,naples,florida,usa,28,20~40,5657,8,6,29
94652,forest grove,others,usa,-1,others,2768,23,6,0
94655,oakfield,new york,usa,23,20~40,6043,18,6,24
94663,middlebury,others,usa,-1,others,5212,23,6,0
94665,waverley,nova scotia,canada,50,40~60,8938,21,1,51
94674,belmont,others,usa,-1,others,661,23,6,0
94677,del rio,texas,usa,-1,others,2074,28,6,0
94680,austin,texas,usa,43,40~60,403,28,6,44
94682,cincinnati,others,usa,17,0~20,1607,23,6,18
94685,sterling,others,usa,-1,others,8046,23,6,0
94688,toronto,ontario,canada,-1,others,8444,22,1,0
94691,burnaby,british columbia,canada,-1,others,1148,4,1,0
94696,three rivers,california,usa,51,40~60,8382,5,6,52
94699,atlanta,others,usa,-1,others,380,23,6,0
94719,st. louis,others,usa,-1,others,7968,23,6,0
94723,porter,texas,usa,-1,others,6661,28,6,0
94725,slc,others,usa,-1,others,7698,23,6,0
94727,bellingham,washington,usa,58,40~60,649,32,6,59
94730,edinburgh,others,united kingdom,27,20~40,2399,23,5,28
94737,palm bay,florida,usa,-1,others,6291,8,6,0
94745,mt.vernon,others,usa,-1,others,5530,23,6,0
94749,desoto,texas,usa,38,20~40,2132,28,6,39
94753,roselle,others,usa,-1,others,7098,23,6,0
94757,pacific junction,others,usa,57,40~60,6263,23,6,58
94768,birmingham,others,united kingdom,-1,others,782,23,5,0
94772,atlanta,others,usa,53,40~60,380,23,6,54
94773,lawrenceville,others,usa,-1,others,4503,23,6,0
94781,edgerton,others,usa,-1,others,2393,23,6,0
94782,dortmund,nordrhein-westfalen,germany,26,20~40,2208,20,2,27
94787,cleveland,others,usa,24,20~40,1660,23,6,25
94789,bonnyville,alberta,canada,-1,others,899,0,1,0
94792,laatzen,niedersachsen,germany,-1,others,4322,19,2,0
94796,toronto,ontario,canada,-1,others,8444,22,1,0
94801,lexington,others,usa,-1,others,4602,23,6,0
94802,santa barbara,california,usa,47,40~60,7357,5,6,48
94804,orlando,florida,usa,-1,others,6188,8,6,0
94805,north bend,washington,usa,43,40~60,5893,32,6,44
94807,atlanta,others,usa,-1,others,380,23,6,0
94814,rogersville,others,usa,-1,others,7065,23,6,0
94815,basel,others,others,30,20~40,546,23,3,31
94818,toronto,ontario,canada,29,20~40,8444,22,1,30
94831,brentwood,others,usa,-1,others,996,23,6,0
94840,washington court house,others,usa,38,20~40,8896,23,6,39
94843,lake oswego,others,usa,22,20~40,4387,23,6,23
94846,sunnyvale,california,usa,-1,others,8179,5,6,0
94849,harrisburg,others,usa,33,20~40,3447,23,6,34
94853,christchurch,others,others,27,20~40,1593,23,3,28
94861,aachen,nordrhein-westfalen,germany,29,20~40,40,20,2,30
94865,bremen,others,germany,21,20~40,992,23,2,22
94870,barcelona,others,spain,38,20~40,512,23,4,39
94877,murrieta,california,usa,-1,others,5574,5,6,0
94883,palm bay,florida,usa,50,40~60,6291,8,6,51
94886,los alamos,others,usa,-1,others,4759,23,6,0
94896,shreveport,others,usa,20,0~20,7633,23,6,21
94897,halfway down the stairs,others,usa,29,20~40,3378,23,6,30
94900,barberton,others,usa,-1,others,509,23,6,0
94911,madison,others,usa,-1,others,4870,23,6,0
94923,brick,others,usa,40,20~40,1006,23,6,41
94931,salt lake city,others,usa,28,20~40,7259,23,6,29
94937,syracuse,new york,usa,-1,others,8231,18,6,0
94940,...,others,germany,41,40~60,6,23,2,42
94941,corrales,others,usa,-1,others,1854,23,6,0
94942,clyde,others,usa,34,20~40,1688,23,6,35
94944,watsontown,others,usa,-1,others,8921,23,6,0
94951,san jose,california,usa,37,20~40,7304,5,6,38
94952,surrey,british columbia,canada,58,40~60,8186,4,1,59
94960,milford,others,usa,42,40~60,5234,23,6,43
94962,sedalia,others,usa,19,0~20,7504,23,6,20
94965,albany,new york,usa,26,20~40,119,18,6,27
94970,travelers rest,others,usa,48,40~60,8470,23,6,49
94971,redmond,washington,usa,58,40~60,6889,32,6,59
94978,hoover,others,usa,62,60~80,3732,23,6,63
94979,houston,texas,usa,-1,others,3767,28,6,0
94984,glen ridge,others,usa,-1,others,3094,23,6,0
94985,sant cugat del vallès,catalunya,spain,39,20~40,7346,6,4,40
94989,cannington,ontario,canada,73,60~80,1272,22,1,74
94997,regina,others,canada,34,20~40,6899,23,1,35
94999,berlin,others,germany,34,20~40,709,23,2,35
95006,chicago,others,usa,-1,others,1559,23,6,0
95008,melbourne,victoria,australia,41,40~60,5123,30,0,42
95010,san jose,california,usa,-1,others,7304,5,6,0
95011,racine,others,usa,31,20~40,6813,23,6,32
95018,st. albert,alberta,canada,-1,others,7933,0,1,0
95024,quakertown,others,usa,-1,others,6780,23,6,0
95025,boise,others,usa,21,20~40,877,23,6,22
95043,thousand oaks,california,usa,38,20~40,8379,5,6,39
95047,potsdam,others,germany,23,20~40,6680,23,2,24
95049,alverca,others,others,25,20~40,214,23,3,26
95050,columbus,others,usa,13,0~20,1778,23,6,14
95059,victoria,british columbia,canada,-1,others,8735,4,1,0
95067,saint petersburg,florida,usa,27,20~40,7236,8,6,28
95068,providence,others,usa,22,20~40,6740,23,6,23
95070,beijing,n/a,others,18,0~20,618,16,3,19
95072,tallahassee,florida,usa,39,20~40,8255,8,6,40
95084,flintstone,others,usa,17,0~20,2732,23,6,18
95091,portland,others,usa,-1,others,6666,23,6,0
95095,madrid,madrid,spain,52,40~60,4874,15,4,53
95098,bochum,nordrhein-westfalen,germany,33,20~40,864,20,2,34
95102,raleigh,others,usa,-1,others,6827,23,6,0
95104,sherman oaks,california,usa,51,40~60,7608,5,6,52
95105,fenton,others,usa,73,60~80,2685,23,6,74
95122,stafford,others,usa,55,40~60,8009,23,6,56
95126,new orleans,others,usa,52,40~60,5770,23,6,53
95128,chincoteague island,others,usa,67,60~80,1579,23,6,68
95129,calgary,alberta,canada,-1,others,1214,0,1,0
95130,hagerstown,others,usa,57,40~60,3364,23,6,58
95141,wien,others,others,25,20~40,9182,23,3,26
95146,new bern,others,usa,61,60~80,5734,23,6,62
95147,new york city,new york,usa,25,20~40,5788,18,6,26
95161,mountain center,california,usa,-1,others,5480,5,6,0
95172,denver,others,usa,35,20~40,2113,23,6,36
95173,sterling heights,others,usa,-1,others,8047,23,6,0
95174,bossier city,others,usa,-1,others,917,23,6,0
95181,cape girardeau,others,usa,20,0~20,1294,23,6,21
95189,danbury,others,usa,-1,others,2004,23,6,0
95193,bellingham,washington,usa,69,60~80,649,32,6,70
95204,greenfield,others,usa,-1,others,3260,23,6,0
95205,hayward,california,usa,41,40~60,3509,5,6,42
95207,reston,others,usa,25,20~40,6926,23,6,26
95210,plymouth,others,usa,27,20~40,6558,23,6,28
95215,new orleans,others,usa,-1,others,5770,23,6,0
95220,krefeld,nordrhein-westfalen,germany,-1,others,4259,20,2,0
95226,pickering,ontario,canada,30,20~40,6474,22,1,31
95229,south bend,others,usa,32,20~40,7779,23,6,33
95236,rio rancho,others,usa,-1,others,6992,23,6,0
95242,mcgregor,others,usa,-1,others,5088,23,6,0
95250,prospect,others,usa,-1,others,6732,23,6,0
95251,canberra,others,australia,-1,others,1264,23,0,0
95257,stockholm,n/a,others,-1,others,8068,16,3,0
95259,des moines,others,usa,-1,others,2124,23,6,0
95261,adelaide,south australia,australia,-1,others,73,27,0,0
95269,lawrence,others,usa,38,20~40,4501,23,6,39
95280,kirkland,washington,usa,-1,others,4207,32,6,0
95287,st. charles,others,usa,28,20~40,7941,23,6,29
95291,abbotsford,british columbia,canada,-1,others,43,4,1,0
95294,gainesville,florida,usa,31,20~40,2954,8,6,32
95298,london,london,united kingdom,-1,others,4732,14,5,0
95300,elmira,new york,usa,-1,others,2486,18,6,0
95301,wangaratta,victoria,australia,19,0~20,8857,30,0,20
95303,somerville,others,usa,27,20~40,7759,23,6,28
95311,leeds,england,united kingdom,35,20~40,4535,7,5,36
